serial No,Korean,Math,English,Social Studies,Science,University,Tutoring Period,University_rank,chance of admit
429,58,74,50,61,71,Kyungpook National University,4,42,0.08331702300591515
426,82,70,40,41,68,Kyungpook National University,1,42,0.1770987084970047
429,59,73,54,77,64,Kyungpook National University,4,42,0.1954986420203881
277,55,47,58,61,57,Kyungpook National University,4,42,0.0
277,64,34,61,76,51,Kyungpook National University,4,42,0.0
277,56,46,76,60,51,Kyungpook National University,4,42,0.0
39,46,57,72,33,67,Kyungpook National University,3,42,0.5125968429213773
429,64,75,53,71,68,Kyungpook National University,4,42,0.06487924892161001
429,66,64,43,62,60,Kyungpook National University,4,42,0.2749144980572026
397,44,54,45,51,39,Kyungpook National University,4,42,0.08277131433673565
408,50,68,69,48,56,Kyungpook National University,4,42,0.12300354920698975
426,77,56,41,49,64,Kyungpook National University,1,42,0.12976029500223607
408,43,67,88,46,56,Kyungpook National University,4,42,0.0
92,67,70,98,61,100,Inha University,2,38,0.69
126,84,65,76,70,99,Inha University,1,38,0.4399999999999999
142,73,86,99,75,63,Inha University,4,38,0.2899999999999999
256,77,96,72,79,100,Inha University,2,38,0.79
402,67,60,61,85,93,Inha University,2,38,0.69
438,63,76,81,98,87,Inha University,2,38,0.79
450,88,85,97,61,82,Inha University,1,38,0.54
92,67,70,98,61,100,Inha University,2,38,0.69
126,84,65,76,70,99,Inha University,1,38,0.4399999999999999
142,73,86,99,75,63,Inha University,4,38,0.2899999999999999
256,77,96,72,79,100,Inha University,2,38,0.79
402,67,60,61,85,93,Inha University,2,38,0.69
438,63,76,81,98,87,Inha University,2,38,0.79
450,88,85,97,61,82,Inha University,1,38,0.54
92,67,70,98,61,100,Inha University,2,38,0.69
126,84,65,76,70,99,Inha University,1,38,0.4399999999999999
142,73,86,99,75,63,Inha University,4,38,0.2899999999999999
256,77,96,72,79,100,Inha University,2,38,0.79
402,67,60,61,85,93,Inha University,2,38,0.69
438,63,76,81,98,87,Inha University,2,38,0.79
450,88,85,97,61,82,Inha University,1,38,0.54
92,67,70,98,61,100,Inha University,2,38,0.69
126,84,65,76,70,99,Inha University,1,38,0.4399999999999999
142,73,86,99,75,63,Inha University,4,38,0.2899999999999999
256,77,96,72,79,100,Inha University,2,38,0.79
402,67,60,61,85,93,Inha University,2,38,0.69
438,63,76,81,98,87,Inha University,2,38,0.79
450,88,85,97,61,82,Inha University,1,38,0.54
92,67,70,98,61,100,Inha University,2,38,0.69
126,84,65,76,70,99,Inha University,1,38,0.4399999999999999
142,73,86,99,75,63,Inha University,4,38,0.2899999999999999
256,77,96,72,79,100,Inha University,2,38,0.79
402,67,60,61,85,93,Inha University,2,38,0.69
438,63,76,81,98,87,Inha University,2,38,0.79
450,88,85,97,61,82,Inha University,1,38,0.54
92,67,70,98,61,100,Inha University,2,38,0.69
126,84,65,76,70,99,Inha University,1,38,0.4399999999999999
142,73,86,99,75,63,Inha University,4,38,0.2899999999999999
256,77,96,72,79,100,Inha University,2,38,0.79
402,67,60,61,85,93,Inha University,2,38,0.69
438,63,76,81,98,87,Inha University,2,38,0.79
450,88,85,97,61,82,Inha University,1,38,0.54
92,67,70,98,61,100,Inha University,2,38,0.69
126,84,65,76,70,99,Inha University,1,38,0.4399999999999999
142,73,86,99,75,63,Inha University,4,38,0.2899999999999999
256,77,96,72,79,100,Inha University,2,38,0.79
402,67,60,61,85,93,Inha University,2,38,0.69
438,63,76,81,98,87,Inha University,2,38,0.79
450,88,85,97,61,82,Inha University,1,38,0.54
92,67,70,98,61,100,Inha University,2,38,0.69
126,84,65,76,70,99,Inha University,1,38,0.4399999999999999
142,73,86,99,75,63,Inha University,4,38,0.2899999999999999
256,77,96,72,79,100,Inha University,2,38,0.79
402,67,60,61,85,93,Inha University,2,38,0.69
438,63,76,81,98,87,Inha University,2,38,0.79
450,88,85,97,61,82,Inha University,1,38,0.54
92,67,70,98,61,100,Inha University,2,38,0.69
126,84,65,76,70,99,Inha University,1,38,0.4399999999999999
142,73,86,99,75,63,Inha University,4,38,0.2899999999999999
256,77,96,72,79,100,Inha University,2,38,0.79
402,67,60,61,85,93,Inha University,2,38,0.69
438,63,76,81,98,87,Inha University,2,38,0.79
450,88,85,97,61,82,Inha University,1,38,0.54
92,67,70,98,61,100,Inha University,2,38,0.69
126,84,65,76,70,99,Inha University,1,38,0.4399999999999999
142,73,86,99,75,63,Inha University,4,38,0.2899999999999999
256,77,96,72,79,100,Inha University,2,38,0.79
402,67,60,61,85,93,Inha University,2,38,0.69
438,63,76,81,98,87,Inha University,2,38,0.79
450,88,85,97,61,82,Inha University,1,38,0.54
402,43,32,41,75,81,Inha University,2,38,0.41988619153391726
438,40,49,64,75,68,Inha University,2,38,0.4393068793779191
256,55,70,45,53,85,Inha University,2,38,0.6683221643608128
450,59,60,80,46,55,Inha University,1,38,0.23585831158688875
256,62,85,49,60,85,Inha University,2,38,0.3322725682992951
126,55,54,53,46,89,Inha University,1,38,0.11565485010203141
438,48,57,61,79,68,Inha University,2,38,0.4029369094879859
142,56,75,79,54,45,Inha University,4,38,0.07684128381490365
438,51,66,71,79,74,Inha University,2,38,0.6897851371368596
450,76,58,87,32,58,Inha University,1,38,0.4059473072718433
256,55,84,54,64,87,Inha University,2,38,0.44298120535957597
256,54,67,60,64,89,Inha University,2,38,0.6591122787280286
438,48,59,58,71,62,Inha University,2,38,0.3407542913120062
126,69,51,56,46,77,Inha University,1,38,0.00661458694255096
450,71,74,78,32,66,Inha University,1,38,0.2744078368093036
450,63,67,81,41,67,Inha University,1,38,0.3857026920871339
402,45,48,48,60,68,Inha University,2,38,0.5219795165878294
126,60,46,54,50,77,Inha University,1,38,0.3163269945526588
438,53,55,52,74,76,Inha University,2,38,0.3056479087209507
450,78,69,82,37,56,Inha University,1,38,0.3032569215765559
126,68,54,48,44,82,Inha University,1,38,0.2870207340315899
126,59,37,47,49,79,Inha University,1,38,0.10771393782674182
402,52,42,45,63,79,Inha University,2,38,0.2745364917752413
450,72,72,74,33,54,Inha University,1,38,0.15308518436013274
450,61,56,74,33,67,Inha University,1,38,0.07996382475635477
142,45,59,70,49,46,Inha University,4,38,0.09528507038701706
450,77,62,77,35,68,Inha University,1,38,0.12457760214867386
402,47,38,44,58,71,Inha University,2,38,0.4860825004539324
438,42,57,71,71,77,Inha University,2,38,0.6548493385988976
126,65,38,62,58,84,Inha University,1,38,0.18075295367543692
450,62,69,87,39,59,Inha University,1,38,0.083896926779636
450,65,62,75,48,59,Inha University,1,38,0.3697515791778232
450,66,74,77,32,62,Inha University,1,38,0.19886601527857928
402,51,45,49,65,80,Inha University,2,38,0.2602340680561106
450,64,64,73,49,65,Inha University,1,38,0.14617498625412173
92,42,41,73,35,80,Inha University,2,38,0.2912761176181252
402,44,33,39,59,65,Inha University,2,38,0.42568464945574247
402,40,44,35,57,65,Inha University,2,38,0.310299244617697
402,48,45,48,57,72,Inha University,2,38,0.3076483239482709
450,72,68,77,32,56,Inha University,1,38,0.10178299980135963
126,60,48,60,50,86,Inha University,1,38,0.23048816276182824
32,68,82,69,61,76,Korea Maritime and Ocean University,1,23,0.4399999999999999
74,60,83,90,68,82,Korea Maritime and Ocean University,2,23,0.69
152,81,81,84,63,69,Korea Maritime and Ocean University,1,23,0.4399999999999999
171,93,87,74,89,77,Korea Maritime and Ocean University,2,23,0.79
400,60,93,66,75,89,Korea Maritime and Ocean University,3,23,0.94
423,93,71,78,96,78,Korea Maritime and Ocean University,2,23,0.79
478,77,71,68,93,87,Korea Maritime and Ocean University,2,23,0.69
32,68,82,69,61,76,Korea Maritime and Ocean University,1,23,0.4399999999999999
74,60,83,90,68,82,Korea Maritime and Ocean University,2,23,0.69
152,81,81,84,63,69,Korea Maritime and Ocean University,1,23,0.4399999999999999
171,93,87,74,89,77,Korea Maritime and Ocean University,2,23,0.79
400,60,93,66,75,89,Korea Maritime and Ocean University,3,23,0.94
423,93,71,78,96,78,Korea Maritime and Ocean University,2,23,0.79
478,77,71,68,93,87,Korea Maritime and Ocean University,2,23,0.69
32,68,82,69,61,76,Korea Maritime and Ocean University,1,23,0.4399999999999999
74,60,83,90,68,82,Korea Maritime and Ocean University,2,23,0.69
152,81,81,84,63,69,Korea Maritime and Ocean University,1,23,0.4399999999999999
171,93,87,74,89,77,Korea Maritime and Ocean University,2,23,0.79
400,60,93,66,75,89,Korea Maritime and Ocean University,3,23,0.94
423,93,71,78,96,78,Korea Maritime and Ocean University,2,23,0.79
478,77,71,68,93,87,Korea Maritime and Ocean University,2,23,0.69
32,68,82,69,61,76,Korea Maritime and Ocean University,1,23,0.4399999999999999
74,60,83,90,68,82,Korea Maritime and Ocean University,2,23,0.69
152,81,81,84,63,69,Korea Maritime and Ocean University,1,23,0.4399999999999999
171,93,87,74,89,77,Korea Maritime and Ocean University,2,23,0.79
400,60,93,66,75,89,Korea Maritime and Ocean University,3,23,0.94
423,93,71,78,96,78,Korea Maritime and Ocean University,2,23,0.79
478,77,71,68,93,87,Korea Maritime and Ocean University,2,23,0.69
32,68,82,69,61,76,Korea Maritime and Ocean University,1,23,0.4399999999999999
74,60,83,90,68,82,Korea Maritime and Ocean University,2,23,0.69
152,81,81,84,63,69,Korea Maritime and Ocean University,1,23,0.4399999999999999
171,93,87,74,89,77,Korea Maritime and Ocean University,2,23,0.79
400,60,93,66,75,89,Korea Maritime and Ocean University,3,23,0.94
423,93,71,78,96,78,Korea Maritime and Ocean University,2,23,0.79
478,77,71,68,93,87,Korea Maritime and Ocean University,2,23,0.69
32,68,82,69,61,76,Korea Maritime and Ocean University,1,23,0.4399999999999999
74,60,83,90,68,82,Korea Maritime and Ocean University,2,23,0.69
152,81,81,84,63,69,Korea Maritime and Ocean University,1,23,0.4399999999999999
171,93,87,74,89,77,Korea Maritime and Ocean University,2,23,0.79
400,60,93,66,75,89,Korea Maritime and Ocean University,3,23,0.94
423,93,71,78,96,78,Korea Maritime and Ocean University,2,23,0.79
478,77,71,68,93,87,Korea Maritime and Ocean University,2,23,0.69
32,68,82,69,61,76,Korea Maritime and Ocean University,1,23,0.4399999999999999
74,60,83,90,68,82,Korea Maritime and Ocean University,2,23,0.69
152,81,81,84,63,69,Korea Maritime and Ocean University,1,23,0.4399999999999999
171,93,87,74,89,77,Korea Maritime and Ocean University,2,23,0.79
400,60,93,66,75,89,Korea Maritime and Ocean University,3,23,0.94
423,93,71,78,96,78,Korea Maritime and Ocean University,2,23,0.79
478,77,71,68,93,87,Korea Maritime and Ocean University,2,23,0.69
32,68,82,69,61,76,Korea Maritime and Ocean University,1,23,0.4399999999999999
74,60,83,90,68,82,Korea Maritime and Ocean University,2,23,0.69
152,81,81,84,63,69,Korea Maritime and Ocean University,1,23,0.4399999999999999
171,93,87,74,89,77,Korea Maritime and Ocean University,2,23,0.79
400,60,93,66,75,89,Korea Maritime and Ocean University,3,23,0.94
423,93,71,78,96,78,Korea Maritime and Ocean University,2,23,0.79
478,77,71,68,93,87,Korea Maritime and Ocean University,2,23,0.69
32,68,82,69,61,76,Korea Maritime and Ocean University,1,23,0.4399999999999999
74,60,83,90,68,82,Korea Maritime and Ocean University,2,23,0.69
152,81,81,84,63,69,Korea Maritime and Ocean University,1,23,0.4399999999999999
171,93,87,74,89,77,Korea Maritime and Ocean University,2,23,0.79
400,60,93,66,75,89,Korea Maritime and Ocean University,3,23,0.94
423,93,71,78,96,78,Korea Maritime and Ocean University,2,23,0.79
478,77,71,68,93,87,Korea Maritime and Ocean University,2,23,0.69
32,68,82,69,61,76,Korea Maritime and Ocean University,1,23,0.4399999999999999
74,60,83,90,68,82,Korea Maritime and Ocean University,2,23,0.69
152,81,81,84,63,69,Korea Maritime and Ocean University,1,23,0.4399999999999999
171,93,87,74,89,77,Korea Maritime and Ocean University,2,23,0.79
400,60,93,66,75,89,Korea Maritime and Ocean University,3,23,0.94
423,93,71,78,96,78,Korea Maritime and Ocean University,2,23,0.79
478,77,71,68,93,87,Korea Maritime and Ocean University,2,23,0.69
32,58,65,52,50,64,Korea Maritime and Ocean University,1,23,0.06028507252449705
74,45,71,70,52,63,Korea Maritime and Ocean University,2,23,0.19300080817199483
32,49,55,53,41,56,Korea Maritime and Ocean University,1,23,0.03971813765060733
171,77,74,62,74,63,Korea Maritime and Ocean University,2,23,0.624648542779582
478,55,60,40,74,59,Korea Maritime and Ocean University,2,23,0.21645171412696118
478,62,42,55,76,68,Korea Maritime and Ocean University,2,23,0.264808533698187
423,73,58,56,71,68,Korea Maritime and Ocean University,2,23,0.5891392170708175
74,49,66,70,48,62,Korea Maritime and Ocean University,2,23,0.5660329359370592
423,77,50,49,82,65,Korea Maritime and Ocean University,2,23,0.5149653322469296
32,50,65,41,39,50,Korea Maritime and Ocean University,1,23,0.008920455654698178
423,77,53,55,68,66,Korea Maritime and Ocean University,2,23,0.6386980524213879
152,62,67,64,35,59,Korea Maritime and Ocean University,1,23,0.001030393292472731
32,52,55,47,51,57,Korea Maritime and Ocean University,1,23,0.143864700160316
152,58,55,64,45,51,Korea Maritime and Ocean University,1,23,0.0
171,80,74,64,79,48,Korea Maritime and Ocean University,2,23,0.6479158284446053
400,32,79,56,49,71,Korea Maritime and Ocean University,3,23,0.6171968263560166
152,68,57,67,34,48,Korea Maritime and Ocean University,1,23,0.0
400,31,82,56,51,68,Korea Maritime and Ocean University,3,23,0.6470973284070118
400,38,76,54,55,65,Korea Maritime and Ocean University,3,23,0.6574845969910181
400,37,73,46,58,70,Korea Maritime and Ocean University,3,23,0.5166020755076072
478,54,54,40,66,65,Korea Maritime and Ocean University,2,23,0.27516583884293844
171,83,67,51,76,67,Korea Maritime and Ocean University,2,23,0.45273364501531743
32,40,61,57,46,52,Korea Maritime and Ocean University,1,23,0.0
478,64,45,48,81,58,Korea Maritime and Ocean University,2,23,0.19581474451152425
171,75,59,51,77,67,Korea Maritime and Ocean University,2,23,0.4585495838917406
152,63,61,74,49,52,Korea Maritime and Ocean University,1,23,0.0
74,47,73,71,43,57,Korea Maritime and Ocean University,2,23,0.5613714666107434
32,48,60,41,39,49,Korea Maritime and Ocean University,1,23,0.15324196373220433
423,64,50,51,84,54,Korea Maritime and Ocean University,2,23,0.3162153547037784
32,44,69,40,48,59,Korea Maritime and Ocean University,1,23,0.3227564479867817
423,83,60,67,69,54,Korea Maritime and Ocean University,2,23,0.4634724645662302
32,57,70,40,37,65,Korea Maritime and Ocean University,1,23,0.24383261460767722
32,48,66,46,38,56,Korea Maritime and Ocean University,1,23,0.14242934087727105
423,80,46,56,81,60,Korea Maritime and Ocean University,2,23,0.5608531036655633
423,81,44,65,80,49,Korea Maritime and Ocean University,2,23,0.42863846785578175
32,43,54,52,51,54,Korea Maritime and Ocean University,1,23,0.1817526514367233
152,66,62,74,49,53,Korea Maritime and Ocean University,1,23,0.019315897833804663
32,52,57,41,47,61,Korea Maritime and Ocean University,1,23,0.1299344940232386
24,73,99,60,77,65,Jeju National University,1,20,0.4399999999999999
113,95,90,65,90,67,Jeju National University,2,20,0.79
132,79,64,75,72,93,Jeju National University,2,20,0.69
133,65,76,75,73,98,Jeju National University,3,20,0.94
279,90,91,91,100,71,Jeju National University,2,20,0.79
350,78,68,64,88,74,Jeju National University,1,20,0.4399999999999999
378,79,80,72,88,68,Jeju National University,3,20,0.94
24,73,99,60,77,65,Jeju National University,1,20,0.4399999999999999
113,95,90,65,90,67,Jeju National University,2,20,0.79
132,79,64,75,72,93,Jeju National University,2,20,0.69
133,65,76,75,73,98,Jeju National University,3,20,0.94
279,90,91,91,100,71,Jeju National University,2,20,0.79
350,78,68,64,88,74,Jeju National University,1,20,0.4399999999999999
378,79,80,72,88,68,Jeju National University,3,20,0.94
24,73,99,60,77,65,Jeju National University,1,20,0.4399999999999999
113,95,90,65,90,67,Jeju National University,2,20,0.79
132,79,64,75,72,93,Jeju National University,2,20,0.69
133,65,76,75,73,98,Jeju National University,3,20,0.94
279,90,91,91,100,71,Jeju National University,2,20,0.79
350,78,68,64,88,74,Jeju National University,1,20,0.4399999999999999
378,79,80,72,88,68,Jeju National University,3,20,0.94
24,73,99,60,77,65,Jeju National University,1,20,0.4399999999999999
113,95,90,65,90,67,Jeju National University,2,20,0.79
132,79,64,75,72,93,Jeju National University,2,20,0.69
133,65,76,75,73,98,Jeju National University,3,20,0.94
279,90,91,91,100,71,Jeju National University,2,20,0.79
350,78,68,64,88,74,Jeju National University,1,20,0.4399999999999999
378,79,80,72,88,68,Jeju National University,3,20,0.94
24,73,99,60,77,65,Jeju National University,1,20,0.4399999999999999
113,95,90,65,90,67,Jeju National University,2,20,0.79
132,79,64,75,72,93,Jeju National University,2,20,0.69
133,65,76,75,73,98,Jeju National University,3,20,0.94
279,90,91,91,100,71,Jeju National University,2,20,0.79
350,78,68,64,88,74,Jeju National University,1,20,0.4399999999999999
378,79,80,72,88,68,Jeju National University,3,20,0.94
24,73,99,60,77,65,Jeju National University,1,20,0.4399999999999999
113,95,90,65,90,67,Jeju National University,2,20,0.79
132,79,64,75,72,93,Jeju National University,2,20,0.69
133,65,76,75,73,98,Jeju National University,3,20,0.94
279,90,91,91,100,71,Jeju National University,2,20,0.79
350,78,68,64,88,74,Jeju National University,1,20,0.4399999999999999
378,79,80,72,88,68,Jeju National University,3,20,0.94
24,73,99,60,77,65,Jeju National University,1,20,0.4399999999999999
113,95,90,65,90,67,Jeju National University,2,20,0.79
132,79,64,75,72,93,Jeju National University,2,20,0.69
133,65,76,75,73,98,Jeju National University,3,20,0.94
279,90,91,91,100,71,Jeju National University,2,20,0.79
350,78,68,64,88,74,Jeju National University,1,20,0.4399999999999999
378,79,80,72,88,68,Jeju National University,3,20,0.94
24,73,99,60,77,65,Jeju National University,1,20,0.4399999999999999
113,95,90,65,90,67,Jeju National University,2,20,0.79
132,79,64,75,72,93,Jeju National University,2,20,0.69
133,65,76,75,73,98,Jeju National University,3,20,0.94
279,90,91,91,100,71,Jeju National University,2,20,0.79
350,78,68,64,88,74,Jeju National University,1,20,0.4399999999999999
378,79,80,72,88,68,Jeju National University,3,20,0.94
24,73,99,60,77,65,Jeju National University,1,20,0.4399999999999999
113,95,90,65,90,67,Jeju National University,2,20,0.79
132,79,64,75,72,93,Jeju National University,2,20,0.69
133,65,76,75,73,98,Jeju National University,3,20,0.94
279,90,91,91,100,71,Jeju National University,2,20,0.79
350,78,68,64,88,74,Jeju National University,1,20,0.4399999999999999
378,79,80,72,88,68,Jeju National University,3,20,0.94
24,73,99,60,77,65,Jeju National University,1,20,0.4399999999999999
113,95,90,65,90,67,Jeju National University,2,20,0.79
132,79,64,75,72,93,Jeju National University,2,20,0.69
133,65,76,75,73,98,Jeju National University,3,20,0.94
