Name,Gender,Age,Subject,Preferred_time,Location
선생님4798,여자,27,"국어, 과학, 영어, 사회, 수학",주말 오후,강남구 논현1동
선생님4799,여자,20,"국어, 과학, 영어",평일 오후,강남구 논현1동
선생님4800,여자,27,"수학, 사회, 과학",평일 오전,강남구 논현1동
선생님4801,남자,23,"국어, 사회",평일 오후,강북구 미아동
선생님4802,여자,29,수학,평일 오후,광진구 중곡1동
선생님4803,여자,29,"사회, 국어, 영어, 수학",주말 오전,강북구 미아동
선생님4804,남자,27,"영어, 수학",평일 오후,광진구 중곡1동
선생님4805,여자,22,국어,평일 오전,광진구 중곡1동
선생님4806,남자,24,"과학, 수학",평일 오후,강서구 염창동
선생님4807,여자,20,영어,평일 오전,광진구 중곡1동
선생님4808,여자,27,"국어, 영어, 수학, 사회, 과학",주말 오전,강남구 신사동
선생님4809,남자,21,"사회, 국어, 수학, 영어",주말 오후,관악구 은천동
선생님4810,여자,30,"수학, 영어, 사회, 과학",평일 오전,강동구 강일동
선생님4811,여자,28,"과학, 국어, 수학, 영어, 사회",평일 오후,강남구 신사동
선생님4812,남자,26,"과학, 사회, 수학, 영어",주말 오후,강남구 신사동
선생님4813,남자,28,"수학, 영어",주말 오후,관악구 은천동
선생님4814,남자,30,"국어, 과학, 사회, 수학, 영어",평일 오전,강북구 미아동
선생님4815,남자,30,"수학, 사회, 국어, 과학, 영어",평일 오후,광진구 중곡1동
선생님4816,남자,27,"사회, 영어",주말 오후,강남구 청담동
선생님4817,여자,28,"사회, 과학, 국어, 수학, 영어",평일 오후,강남구 신사동
선생님4818,남자,23,"과학, 국어, 사회",주말 오후,강남구 청담동
선생님4819,여자,29,국어,주말 오전,강북구 미아동
선생님4820,여자,23,"영어, 국어, 과학",주말 오전,강북구 미아동
선생님4821,남자,27,사회,주말 오전,강동구 강일동
선생님4822,남자,28,"과학, 사회, 영어, 국어, 수학",평일 오후,강남구 논현1동
선생님4823,남자,21,과학,평일 오후,강서구 염창동
선생님4824,남자,23,"과학, 영어",주말 오후,강남구 신사동
선생님4825,여자,25,"국어, 사회",평일 오전,강남구 신사동
선생님4826,여자,29,"과학, 수학, 사회, 영어, 국어",주말 오전,강동구 강일동
선생님4827,남자,29,사회,평일 오전,강남구 청담동
선생님4828,남자,30,"수학, 사회, 영어",주말 오후,광진구 중곡1동
선생님4829,남자,24,사회,평일 오전,관악구 은천동
선생님4830,여자,26,"국어, 사회",평일 오전,관악구 은천동
선생님4831,여자,22,"국어, 과학, 수학",평일 오전,강북구 미아동
선생님4832,여자,23,"수학, 과학, 사회, 국어",평일 오전,강동구 강일동
선생님4833,남자,21,"과학, 국어, 수학, 영어",주말 오후,강서구 염창동
선생님4834,여자,23,"영어, 수학, 과학, 국어",평일 오전,광진구 중곡1동
선생님4835,여자,22,"국어, 사회, 과학",주말 오후,강북구 미아동
선생님4836,남자,21,영어,주말 오후,강남구 청담동
선생님4837,남자,21,국어,주말 오후,강서구 염창동
선생님4838,여자,28,"사회, 국어",주말 오전,강남구 신사동
선생님4839,남자,25,"과학, 사회, 영어, 국어, 수학",주말 오전,강북구 미아동
선생님4840,남자,27,"영어, 과학, 국어",주말 오후,강북구 미아동
선생님4841,남자,29,"과학, 영어, 사회, 국어, 수학",평일 오전,관악구 은천동
선생님4842,여자,22,"영어, 수학, 사회, 국어, 과학",주말 오후,강서구 염창동
선생님4843,여자,30,"영어, 사회, 수학, 과학, 국어",주말 오후,강남구 청담동
선생님4844,여자,20,국어,주말 오후,광진구 중곡1동
선생님4845,남자,28,"과학, 영어, 사회, 국어, 수학",평일 오후,강남구 논현1동
선생님4846,여자,22,"과학, 사회, 수학",평일 오전,강남구 논현1동
선생님4847,남자,29,"영어, 과학, 국어, 수학, 사회",주말 오전,강남구 청담동
선생님4848,여자,28,"사회, 국어, 수학, 영어",평일 오전,강남구 청담동
선생님4849,남자,26,"국어, 사회",주말 오후,강서구 염창동
선생님4850,남자,20,"수학, 사회",평일 오후,강북구 미아동
선생님4851,여자,26,사회,평일 오전,관악구 은천동
선생님4852,남자,29,"국어, 영어, 과학, 사회, 수학",주말 오전,강남구 청담동
선생님4853,여자,26,"영어, 국어, 사회, 수학",주말 오후,강남구 신사동
선생님4854,여자,24,"사회, 국어, 영어, 과학, 수학",주말 오후,강남구 청담동
선생님4855,여자,22,"과학, 국어, 영어, 수학",평일 오후,강남구 논현1동
선생님4856,남자,29,"수학, 국어, 과학",주말 오후,강북구 미아동
선생님4857,여자,28,"영어, 과학",평일 오전,강동구 강일동
선생님4858,남자,21,"영어, 국어, 수학, 과학",평일 오전,강동구 강일동
선생님4859,여자,21,"영어, 국어, 사회, 수학, 과학",평일 오후,강남구 신사동
선생님4860,남자,20,"국어, 사회",주말 오후,강남구 청담동
선생님4861,여자,25,국어,평일 오후,강서구 염창동
선생님4862,여자,25,사회,평일 오전,강남구 청담동
선생님4863,남자,28,"과학, 사회",주말 오후,강북구 미아동
선생님4864,남자,25,국어,평일 오전,강남구 청담동
선생님4865,남자,28,"영어, 수학",평일 오후,강남구 청담동
선생님4866,남자,25,수학,평일 오후,강북구 미아동
선생님4867,남자,28,"사회, 과학, 수학",주말 오후,강남구 논현1동
선생님4868,여자,25,"수학, 과학, 사회",평일 오전,강남구 청담동
선생님4869,남자,29,수학,평일 오전,강동구 강일동
선생님4870,남자,25,"영어, 사회, 수학",주말 오후,관악구 은천동
선생님4871,남자,29,"국어, 사회, 수학, 영어, 과학",주말 오전,강서구 염창동
선생님4872,남자,22,"영어, 수학, 사회, 과학, 국어",평일 오후,강동구 강일동
선생님4873,남자,30,"국어, 수학, 과학",평일 오전,강북구 미아동
선생님4874,남자,20,"영어, 사회, 과학, 국어, 수학",주말 오후,광진구 중곡1동
선생님4875,남자,20,"국어, 사회",평일 오전,강남구 청담동
선생님4876,남자,28,"과학, 영어",평일 오전,강북구 미아동
선생님4877,여자,29,"수학, 영어, 사회, 과학",주말 오후,강남구 신사동
선생님4878,남자,20,"과학, 수학",평일 오전,광진구 중곡1동
선생님4879,남자,22,영어,평일 오후,강남구 청담동
선생님4880,여자,27,"수학, 사회",주말 오후,광진구 중곡1동
선생님4881,여자,27,"사회, 과학",평일 오후,강남구 청담동
선생님4882,남자,20,국어,평일 오후,강남구 신사동
선생님4883,여자,20,"국어, 영어",주말 오후,강남구 신사동
선생님4884,남자,22,"과학, 사회, 국어, 영어, 수학",주말 오전,강동구 강일동
선생님4885,여자,27,영어,주말 오후,강남구 신사동
선생님4886,여자,25,"국어, 과학",주말 오전,관악구 은천동
선생님4887,여자,30,"국어, 수학",평일 오전,광진구 중곡1동
선생님4888,여자,26,"수학, 사회, 국어",평일 오전,강남구 청담동
선생님4889,남자,30,"국어, 사회, 과학, 영어, 수학",주말 오전,강남구 논현1동
선생님4890,남자,20,과학,평일 오후,강남구 신사동
선생님4891,여자,21,"사회, 수학, 과학",평일 오후,관악구 은천동
선생님4892,남자,26,"과학, 수학, 국어, 사회, 영어",평일 오전,강북구 미아동
선생님4893,남자,22,"수학, 영어, 국어, 사회, 과학",평일 오후,강서구 염창동
선생님4894,남자,26,"사회, 영어, 수학, 과학",평일 오후,강동구 강일동
선생님4895,남자,21,"과학, 수학, 사회, 영어, 국어",평일 오후,강남구 청담동
선생님4896,여자,22,"수학, 영어",평일 오후,강남구 청담동
선생님4897,여자,28,과학,주말 오전,강남구 청담동
선생님4898,남자,22,"과학, 국어, 수학",평일 오후,강남구 논현1동
선생님4899,여자,23,"사회, 과학",주말 오전,강남구 신사동
선생님4900,남자,30,"사회, 영어, 수학",주말 오후,강남구 신사동
선생님4901,여자,24,과학,주말 오후,광진구 중곡1동
선생님4902,여자,28,"사회, 수학, 국어",주말 오전,강서구 염창동
선생님4903,여자,25,"영어, 과학",주말 오후,강남구 신사동
선생님4904,여자,30,"과학, 사회, 국어",평일 오전,관악구 은천동
선생님4905,여자,22,"영어, 과학, 국어, 사회, 수학",주말 오전,강남구 논현1동
선생님4906,남자,27,"수학, 과학",평일 오후,강남구 신사동
선생님4907,남자,25,"수학, 영어, 사회, 국어",주말 오전,광진구 중곡1동
선생님4908,여자,27,수학,주말 오후,강남구 논현1동
선생님4909,여자,23,"과학, 수학, 국어, 사회",주말 오전,강남구 신사동
선생님4910,여자,25,"수학, 과학, 영어, 사회",주말 오전,광진구 중곡1동
선생님4911,여자,30,과학,주말 오후,강남구 신사동
선생님4912,남자,30,과학,평일 오전,광진구 중곡1동
선생님4913,남자,28,"과학, 사회, 수학, 영어",주말 오전,강남구 청담동
선생님4914,남자,20,"수학, 국어, 과학, 영어",주말 오후,강남구 논현1동
선생님4915,남자,20,"과학, 국어, 사회",평일 오후,강서구 염창동
선생님4916,남자,21,"수학, 과학",평일 오후,강서구 염창동
선생님4917,여자,30,"사회, 영어, 국어, 수학, 과학",주말 오후,강동구 강일동
선생님4918,여자,28,수학,평일 오전,강동구 강일동
선생님4919,여자,29,과학,주말 오후,강동구 강일동
선생님4920,여자,20,"사회, 국어",주말 오전,강남구 신사동
선생님4921,여자,30,"사회, 수학, 영어, 국어, 과학",평일 오후,강남구 논현1동
선생님4922,여자,23,"과학, 영어, 국어",주말 오후,강남구 청담동
선생님4923,여자,26,"사회, 수학, 국어",주말 오전,강남구 논현1동
선생님4924,여자,20,"영어, 과학",평일 오후,강북구 미아동
선생님4925,남자,27,"영어, 사회, 과학",평일 오후,강동구 강일동
선생님4926,여자,20,"과학, 사회, 영어, 수학, 국어",주말 오후,강남구 논현1동
선생님4927,남자,29,"영어, 국어, 수학, 사회",주말 오전,강남구 논현1동
선생님4928,남자,23,"국어, 사회, 영어, 수학",평일 오후,강서구 염창동
선생님4929,여자,26,"사회, 국어",주말 오후,강남구 청담동
선생님4930,남자,25,"사회, 과학, 국어, 수학",평일 오후,강남구 청담동
선생님4931,여자,25,"수학, 사회, 과학",주말 오후,강북구 미아동
선생님4932,여자,25,"영어, 수학, 사회, 과학, 국어",주말 오전,강북구 미아동
선생님4933,여자,20,"영어, 수학, 사회, 국어",주말 오후,강남구 논현1동
선생님4934,남자,23,"국어, 과학, 사회, 수학",평일 오후,관악구 은천동
선생님4935,남자,21,영어,평일 오전,광진구 중곡1동
선생님4936,여자,23,"국어, 수학, 과학",평일 오후,관악구 은천동
선생님4937,남자,22,"국어, 과학",평일 오전,강서구 염창동
선생님4938,남자,28,"수학, 사회, 국어",평일 오후,강서구 염창동
선생님4939,남자,27,"영어, 국어, 사회, 과학, 수학",평일 오후,강남구 신사동
선생님4940,남자,23,영어,평일 오후,강남구 논현1동
선생님4941,여자,28,"영어, 수학, 국어",평일 오후,강동구 강일동
선생님4942,여자,30,"영어, 수학",평일 오전,광진구 중곡1동
선생님4943,남자,30,"영어, 과학, 국어, 수학, 사회",주말 오전,강남구 청담동
선생님4944,여자,22,사회,주말 오후,관악구 은천동
선생님4945,여자,29,"국어, 영어, 과학, 사회",주말 오전,강남구 신사동
선생님4946,여자,20,"사회, 영어",주말 오전,강북구 미아동
선생님4947,여자,20,과학,주말 오후,강남구 청담동
선생님4948,여자,22,"영어, 국어, 수학, 사회",평일 오전,광진구 중곡1동
선생님4949,남자,21,"사회, 수학",주말 오후,관악구 은천동
선생님4950,남자,20,국어,주말 오후,강남구 신사동
선생님4951,여자,30,"영어, 수학, 사회, 국어",평일 오전,강북구 미아동
선생님4952,남자,24,"국어, 영어, 과학",평일 오전,광진구 중곡1동
선생님4953,남자,26,"국어, 영어, 사회, 수학",평일 오전,강북구 미아동
선생님4954,남자,29,"과학, 수학",평일 오후,관악구 은천동
선생님4955,남자,28,"사회, 과학",평일 오전,광진구 중곡1동
선생님4956,여자,26,"사회, 영어, 과학",주말 오전,강서구 염창동
선생님4957,여자,26,"과학, 영어, 수학, 국어",주말 오전,강북구 미아동
선생님4958,여자,29,"수학, 국어, 과학, 영어",평일 오전,강남구 청담동
선생님4959,남자,29,"사회, 국어, 과학, 수학",평일 오후,강동구 강일동
선생님4960,남자,20,"영어, 과학",주말 오전,강남구 청담동
선생님4961,여자,23,"과학, 수학, 국어, 영어, 사회",평일 오후,관악구 은천동
선생님4962,남자,25,"국어, 수학",평일 오후,강남구 청담동
선생님4963,남자,21,"과학, 영어",주말 오후,강남구 청담동
선생님4964,남자,25,"수학, 국어, 사회, 과학, 영어",평일 오전,강남구 청담동
선생님4965,여자,29,"영어, 수학, 사회, 과학",평일 오전,강동구 강일동
선생님4966,여자,28,영어,주말 오전,관악구 은천동
